     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.014,partition,0c8126f81d9dc67c8c265a53f9fa977f62a898157c57942666ed9071418299ee,"{""distance"":7,""physical_error_rate"":0.001}","{""detectors_checked"":810}"
      1296,         3,         0,   0.064,partition,0c8126f81d9dc67c8c265a53f9fa977f62a898157c57942666ed9071418299ee,"{""distance"":7,""physical_error_rate"":0.001}","{""detection_events"":4103,""detectors_checked"":1049760,""obs_mistake_mask=E"":3}"
         1,         0,         0,   0.015,partition,d2ef895be51326fe377bef1f5ef9ccd6ad2d4938d2420d26d276f4949a08ecc8,"{""distance"":7,""physical_error_rate"":0.1}","{""detection_events"":205,""detectors_checked"":810}"
      1024,         2,         0,   0.053,partition,0c8126f81d9dc67c8c265a53f9fa977f62a898157c57942666ed9071418299ee,"{""distance"":7,""physical_error_rate"":0.001}","{""detection_events"":3219,""detectors_checked"":829440,""obs_mistake_mask=E"":2}"
       272,       124,         0,   0.056,partition,d2ef895be51326fe377bef1f5ef9ccd6ad2d4938d2420d26d276f4949a08ecc8,"{""distance"":7,""physical_error_rate"":0.1}","{""detection_events"":55577,""detectors_checked"":220320,""obs_mistake_mask=E"":124}"
       273,        36,         0,   0.055,partition,78ef239939aefc0662a20d50f0bafd69b8a2a2749721caa9fa4356ddb91de833,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":33456,""detectors_checked"":221130,""obs_mistake_mask=E"":36}"
      2048,         1,         0,   0.048,partition,0c8126f81d9dc67c8c265a53f9fa977f62a898157c57942666ed9071418299ee,"{""distance"":7,""physical_error_rate"":0.001}","{""detection_events"":6617,""detectors_checked"":1658880,""obs_mistake_mask=E"":1}"
        17,         0,         0,   0.010,partition,d4e9bc288c35dd47c5d841b3a74795e4f2aa0f88183e2889eacdb3c1616fe2e3,"{""distance"":7,""physical_error_rate"":0.0005}","{""detection_events"":19,""detectors_checked"":13770}"
      2048,         1,         0,   0.047,partition,0c8126f81d9dc67c8c265a53f9fa977f62a898157c57942666ed9071418299ee,"{""distance"":7,""physical_error_rate"":0.001}","{""detection_events"":6442,""detectors_checked"":1658880,""obs_mistake_mask=E"":1}"
        17,         8,         0,   0.010,partition,9ee4c9eb53bb514e6c5b1f0e050d3a05ae524bd3a54e79b9593c0b477a31ae34,"{""distance"":7,""physical_error_rate"":0.5}","{""detection_events"":6499,""detectors_checked"":13770,""obs_mistake_mask=E"":8}"
      1280,         2,         0,   0.026,partition,d4e9bc288c35dd47c5d841b3a74795e4f2aa0f88183e2889eacdb3c1616fe2e3,"{""distance"":7,""physical_error_rate"":0.0005}","{""detection_events"":2004,""detectors_checked"":1036800,""obs_mistake_mask=E"":2}"
      2048,         0,         0,   0.036,partition,d4e9bc288c35dd47c5d841b3a74795e4f2aa0f88183e2889eacdb3c1616fe2e3,"{""distance"":7,""physical_error_rate"":0.0005}","{""detection_events"":3074,""detectors_checked"":1658880}"
         1,         0,         0,   0.014,partition,1c68b2605c4a4df016c90001ecc6a046c9fb70ffc67cf300605a621c080ee77c,"{""distance"":7,""physical_error_rate"":0.002}","{""detection_events"":17,""detectors_checked"":810}"
      3072,         2,         0,   0.064,partition,0c8126f81d9dc67c8c265a53f9fa977f62a898157c57942666ed9071418299ee,"{""distance"":7,""physical_error_rate"":0.001}","{""detection_events"":9484,""detectors_checked"":2488320,""obs_mistake_mask=E"":2}"
      1024,       101,         0,   0.126,partition,78ef239939aefc0662a20d50f0bafd69b8a2a2749721caa9fa4356ddb91de833,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":125561,""detectors_checked"":829440,""obs_mistake_mask=E"":101}"
      2048,         2,         0,   0.033,partition,d4e9bc288c35dd47c5d841b3a74795e4f2aa0f88183e2889eacdb3c1616fe2e3,"{""distance"":7,""physical_error_rate"":0.0005}","{""detection_events"":3138,""detectors_checked"":1658880,""obs_mistake_mask=E"":2}"
      1024,       434,         0,   0.175,partition,d2ef895be51326fe377bef1f5ef9ccd6ad2d4938d2420d26d276f4949a08ecc8,"{""distance"":7,""physical_error_rate"":0.1}","{""detection_events"":207682,""detectors_checked"":829440,""obs_mistake_mask=E"":434}"
         1,         0,         0,   0.013,partition,65744a7a32e283409b98a7447643d17c028ffc13bce37b5ef7da245a506dd6b8,"{""distance"":7,""physical_error_rate"":0.0002}","{""detectors_checked"":810}"
       256,       127,         0,   0.093,partition,9ee4c9eb53bb514e6c5b1f0e050d3a05ae524bd3a54e79b9593c0b477a31ae34,"{""distance"":7,""physical_error_rate"":0.5}","{""detection_events"":98244,""detectors_checked"":207360,""obs_mistake_mask=E"":127}"
      1296,         4,         0,   0.051,partition,1c68b2605c4a4df016c90001ecc6a046c9fb70ffc67cf300605a621c080ee77c,"{""distance"":7,""physical_error_rate"":0.002}","{""detection_events"":8173,""detectors_checked"":1049760,""obs_mistake_mask=E"":4}"
      1296,         1,         0,   0.020,partition,65744a7a32e283409b98a7447643d17c028ffc13bce37b5ef7da245a506dd6b8,"{""distance"":7,""physical_error_rate"":0.0002}","{""detection_events"":792,""detectors_checked"":1049760,""obs_mistake_mask=E"":1}"
         1,         1,         0,   0.012,partition,cd0cf04502881c785da351554962988a641deff571c85bc00969830200e3e947,"{""distance"":7,""physical_error_rate"":0.2}","{""detection_events"":297,""detectors_checked"":810,""obs_mistake_mask=E"":1}"
       273,         2,         0,   0.018,partition,43d1b67227df05dd30d3cae382c5f5cfa50c77fad7c49cd8fcc60e555fb64acf,"{""distance"":7,""physical_error_rate"":0.005}","{""detection_events"":4231,""detectors_checked"":221130,""obs_mistake_mask=E"":2}"
      3072,         1,         0,   0.050,partition,d4e9bc288c35dd47c5d841b3a74795e4f2aa0f88183e2889eacdb3c1616fe2e3,"{""distance"":7,""physical_error_rate"":0.0005}","{""detection_events"":4854,""detectors_checked"":2488320,""obs_mistake_mask=E"":1}"
      1024,         2,         0,   0.037,partition,1c68b2605c4a4df016c90001ecc6a046c9fb70ffc67cf300605a621c080ee77c,"{""distance"":7,""physical_error_rate"":0.002}","{""detection_events"":6422,""detectors_checked"":829440,""obs_mistake_mask=E"":2}"
