     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        17,         6,         0,   0.014,standalone_exact_mw,fda2987d55bc44b1f134321ce2b28aef823ea795e5566e59442c7ee33cabe546,"{""distance"":7,""physical_error_rate"":0.2}","{""detection_events"":4993,""detectors_checked"":13770,""obs_mistake_mask=E"":6}"
       256,       110,         0,   0.164,standalone_exact_mw,fda2987d55bc44b1f134321ce2b28aef823ea795e5566e59442c7ee33cabe546,"{""distance"":7,""physical_error_rate"":0.2}","{""detection_events"":76459,""detectors_checked"":207360,""obs_mistake_mask=E"":110}"
       512,       257,         0,   0.259,standalone_exact_mw,fda2987d55bc44b1f134321ce2b28aef823ea795e5566e59442c7ee33cabe546,"{""distance"":7,""physical_error_rate"":0.2}","{""detection_events"":153122,""detectors_checked"":414720,""obs_mistake_mask=E"":257}"
      1024,       535,         0,   0.759,standalone_exact_mw,fda2987d55bc44b1f134321ce2b28aef823ea795e5566e59442c7ee33cabe546,"{""distance"":7,""physical_error_rate"":0.2}","{""detection_events"":306365,""detectors_checked"":829440,""obs_mistake_mask=E"":535}"
      1024,       477,         0,   0.960,standalone_exact_mw,fda2987d55bc44b1f134321ce2b28aef823ea795e5566e59442c7ee33cabe546,"{""distance"":7,""physical_error_rate"":0.2}","{""detection_events"":306721,""detectors_checked"":829440,""obs_mistake_mask=E"":477}"
       273,        19,         0,   0.082,standalone_exact_mw,0bbd4741334b2b0fe4be38d9505c70678bb29ca4e2cfd2df2f8a7ec43d2d4ac5,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":33389,""detectors_checked"":221130,""obs_mistake_mask=E"":19}"
      1024,        57,         0,   0.179,standalone_exact_mw,0bbd4741334b2b0fe4be38d9505c70678bb29ca4e2cfd2df2f8a7ec43d2d4ac5,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":126063,""detectors_checked"":829440,""obs_mistake_mask=E"":57}"
        17,         5,         0,   0.026,standalone_exact_mw,36e3022766be5fdff041c211706680015a6f9d7221a2516ca901a5f078641d24,"{""distance"":7,""physical_error_rate"":0.5}","{""detection_events"":6623,""detectors_checked"":13770,""obs_mistake_mask=E"":5}"
      1024,        60,         0,   0.178,standalone_exact_mw,0bbd4741334b2b0fe4be38d9505c70678bb29ca4e2cfd2df2f8a7ec43d2d4ac5,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":125736,""detectors_checked"":829440,""obs_mistake_mask=E"":60}"
       256,       137,         0,   0.181,standalone_exact_mw,36e3022766be5fdff041c211706680015a6f9d7221a2516ca901a5f078641d24,"{""distance"":7,""physical_error_rate"":0.5}","{""detection_events"":98319,""detectors_checked"":207360,""obs_mistake_mask=E"":137}"
      1024,        52,         0,   0.190,standalone_exact_mw,0bbd4741334b2b0fe4be38d9505c70678bb29ca4e2cfd2df2f8a7ec43d2d4ac5,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":125647,""detectors_checked"":829440,""obs_mistake_mask=E"":52}"
      1024,        54,         0,   0.175,standalone_exact_mw,0bbd4741334b2b0fe4be38d9505c70678bb29ca4e2cfd2df2f8a7ec43d2d4ac5,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":126009,""detectors_checked"":829440,""obs_mistake_mask=E"":54}"
       512,       260,         0,   0.335,standalone_exact_mw,36e3022766be5fdff041c211706680015a6f9d7221a2516ca901a5f078641d24,"{""distance"":7,""physical_error_rate"":0.5}","{""detection_events"":196716,""detectors_checked"":414720,""obs_mistake_mask=E"":260}"
      1024,        45,         0,   0.176,standalone_exact_mw,0bbd4741334b2b0fe4be38d9505c70678bb29ca4e2cfd2df2f8a7ec43d2d4ac5,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":126603,""detectors_checked"":829440,""obs_mistake_mask=E"":45}"
