     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
 829823999,       625,         0,  3457.0,standalone_exact_mw,cfec04852cefe0b7f1da6c74e548624efa85809ae7d1b1ea3ba2e189e42d29d5,"{""distance"":3,""physical_error_rate"":5e-05}","{""detection_events"":11567735,""detectors_checked"":69705215916,""obs_mistake_mask=E"":625}"
     20753,       514,         0,   0.428,standalone_exact_mw,8ca6276375aeb8773e61f4a6ca7aa9e324e3114448c19ef1f32f869b907839fa,"{""distance"":3,""physical_error_rate"":0.01}","{""detection_events"":55017,""detectors_checked"":1743252,""obs_mistake_mask=E"":514}"
      2321,       609,         0,   0.110,standalone_exact_mw,8e193f810550aba2d16008e9ccf8237501b0975f69f031ac5a947dcc906b2075,"{""distance"":3,""physical_error_rate"":0.05}","{""detection_events"":25631,""detectors_checked"":194964,""obs_mistake_mask=E"":609}"
    442914,       521,         0,    3.92,standalone_exact_mw,285a29c68bd1f6fcb91c44b5c31181d5c73e62387b9457867feb2f44c144e675,"{""distance"":3,""physical_error_rate"":0.002}","{""detection_events"":242067,""detectors_checked"":37204776,""obs_mistake_mask=E"":521}"
      6417,       511,         0,   0.193,standalone_exact_mw,d4a58058872ed6fd3430da43a6eeaf0f622d0b5ad460b7eef77745c7e5416917,"{""distance"":3,""physical_error_rate"":0.02}","{""detection_events"":32181,""detectors_checked"":539028,""obs_mistake_mask=E"":511}"
      1297,       576,         0,   0.049,standalone_exact_mw,d3e77d3aa9618b91596432bbb7e72a3b2355705cb1ec3c8f8a2bf29f12b049b3,"{""distance"":3,""physical_error_rate"":0.1}","{""detection_events"":23427,""detectors_checked"":108948,""obs_mistake_mask=E"":576}"
      1297,       634,         0,   0.062,standalone_exact_mw,ea92bfb94626b265e1f69c566543a76d2398e2ee6017b64f699ed73e385d80cf,"{""distance"":3,""physical_error_rate"":0.2}","{""detection_events"":34510,""detectors_checked"":108948,""obs_mistake_mask=E"":634}"
     78097,       502,         0,    1.08,standalone_exact_mw,513afeaebc990365b6d2645e554a251abd484945ecd39c9857f9fc200de058bf,"{""distance"":3,""physical_error_rate"":0.005}","{""detection_events"":106426,""detectors_checked"":6560148,""obs_mistake_mask=E"":502}"
   2034210,       630,         0,    14.0,standalone_exact_mw,8efd0c3e76844966c51bf74b28ddca5d3f20296557efa12a55928c565a522d83,"{""distance"":3,""physical_error_rate"":0.001}","{""detection_events"":564005,""detectors_checked"":170873640,""obs_mistake_mask=E"":630}"
   7020134,       523,         0,    42.7,standalone_exact_mw,21f0fbfe7f1987d7278b61482bb7b4560df2238f89c21dcb5f690ca3ac541ba0,"{""distance"":3,""physical_error_rate"":0.0005}","{""detection_events"":976490,""detectors_checked"":589691256,""obs_mistake_mask=E"":523}"
  49321847,       582,         0,   246.5,standalone_exact_mw,317acb5f819ea8288bb21a7d51ccce3333b8cb1643ea0782152c421d57412623,"{""distance"":3,""physical_error_rate"":0.0002}","{""detection_events"":2748496,""detectors_checked"":4143035148,""obs_mistake_mask=E"":582}"
 177093017,       566,         0,   839.2,standalone_exact_mw,57c91187fa21e1e653a49c69e6b7b1efe76a7cea82f417db330eff3098eeadc8,"{""distance"":3,""physical_error_rate"":0.0001}","{""detection_events"":4934985,""detectors_checked"":14875813428,""obs_mistake_mask=E"":566}"
      1297,       643,         0,   0.038,standalone_exact_mw,fba256fc7384e3f56f3daaa2f0c1a8a12eefbaa2214b1e5bfc37a7f3e372aad6,"{""distance"":3,""physical_error_rate"":0.5}","{""detection_events"":46823,""detectors_checked"":108948,""obs_mistake_mask=E"":643}"
