     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.065,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":104,""detectors_checked"":602}"
         8,         3,         0,   0.133,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":830,""detectors_checked"":4816,""obs_mistake_mask=E"":3}"
        32,         7,         0,   0.507,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3346,""detectors_checked"":19264,""obs_mistake_mask=E"":7}"
        32,         8,         0,   0.506,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3349,""detectors_checked"":19264,""obs_mistake_mask=E"":8}"
        32,         6,         0,   0.496,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3365,""detectors_checked"":19264,""obs_mistake_mask=E"":6}"
        32,         8,         0,   0.500,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3482,""detectors_checked"":19264,""obs_mistake_mask=E"":8}"
        32,        10,         0,   0.500,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3410,""detectors_checked"":19264,""obs_mistake_mask=E"":10}"
        32,         6,         0,   0.496,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3278,""detectors_checked"":19264,""obs_mistake_mask=E"":6}"
        32,         8,         0,   0.502,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3373,""detectors_checked"":19264,""obs_mistake_mask=E"":8}"
        32,        11,         0,   0.513,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3351,""detectors_checked"":19264,""obs_mistake_mask=E"":11}"
        32,         8,         0,   0.501,exact_mw,a2e1c1d72fe946a59a9398b59350102b067019dc80af5f87237371ed39f36b20,"{""distance"":7,""physical_error_rate"":0.05}","{""detection_events"":3417,""detectors_checked"":19264,""obs_mistake_mask=E"":8}"
